Title,Date,Category,Description
Thêm chính sách đột phá cho siêu đô thị,2025-10-15 06:59:00,Thời sự,"Chiều 14.10, các đại biểu thảo luận tại tổ đóng góp ý kiến vào dự thảo văn kiện Đại hội đại biểu toàn quốc lần thứ XIV của Đảng và dự thảo văn kiện Đại hội đại biểu Đảng bộ TP.HCM lần thứ I, nhiệm kỳ 2025 - 2030."
TP.HCM hướng tới vị thế dẫn đầu về đổi mới sáng tạo,2025-10-15 06:45:00,Thời sự,"Tổng Bí thư Tô Lâm mong muốn trong nhiệm kỳ 2025 - 2030, TP.HCM phát huy truyền thống, lấy lại vị thế cực tăng trưởng, cực đổi mới sáng tạo dẫn đầu trong cả nước."
Việt Nam tái đắc cử thành viên Hội đồng Nhân quyền Liên Hiệp Quốc,2025-10-15 06:20:00,Thời sự,"Việt Nam đã tái đắc cử thành viên Hội đồng Nhân quyền Liên Hiệp Quốc nhiệm kỳ 2026 - 2028 với số phiếu ủng hộ là 180, cao nhất Nhóm châu Á – Thái Bình Dương."
Mạnh tay với quảng cáo sai sự thật,2025-10-15 06:12:00,Thời sự,"Việc Bộ VH-TT-DL đề xuất tăng mức phạt tối đa lên 100 triệu đồng đối với hành vi quảng cáo sai sự thật về chất lượng, công dụng của sản phẩm, hàng hóa... nhận được sự đồng tình của dư luận."
Đặc khu Phú Quý: Từ hậu cứ Trường Sa đến khát vọng làm giàu giữa trùng khơi,2025-10-15 05:00:00,Thời sự,"Giữa Biển Đông, đặc khu Phú Quý (tỉnh Lâm Đồng) không chỉ là 'hậu cứ' bảo vệ Trường Sa, mà còn mang khát vọng trở thành trung tâm kinh tế biển xanh, nơi ngư dân bền bỉ vươn khơi, giữ chủ quyền và kiến tạo vươn mình."
Bộ đội biên phòng Lâm Đồng bắt giữ 6 tàu cá giã cào trái phép trên biển,2025-10-14 21:54:00,Pháp luật,"Trong một tuần, Đồn Biên phòng Thanh Hải (P.Phú Thủy, tỉnh Lâm Đồng) đã phối hợp với Hải đội 2 phát hiện, bắt giữ 6 tàu cá sử dụng lưới kéo đôi (giã cào bay) khai thác trái phép tại vùng biển Bình Thuận cũ."
"Chủ tịch Nguyễn Văn Được: Trong 10 năm tới, TP.HCM sẽ đầu tư xong hệ thống metro",2025-10-14 21:50:00,Thời sự,"'Trong 10 năm tới, chúng ta sẽ đầu tư xong hệ thống đường sắt đô thị', Phó Bí thư Thành ủy, Chủ tịch UBND TP.HCM Nguyễn Văn Được nhấn mạnh tại tổ thảo luận số 3, Đại hội Đảng bộ TP.HCM lần thứ I, nhiệm kỳ 2025 - 2030."
Bí thư Trần Lưu Quang: TP.HCM sẽ chắt chiu để làm đường sắt đô thị,2025-10-14 20:56:00,Thời sự,"Bí thư Trần Lưu Quang chia sẻ: 'Trong nhiệm kỳ này phải phát triển mạnh mẽ, tối đa, chắt chiu để làm đường sắt đô thị vì đây là giải pháp duy nhất giải quyết kẹt xe'."
Việt Nam hoan nghênh thỏa thuận giữa Israel và lực lượng Hamas,2025-10-14 20:25:00,Thời sự,"Việt Nam hoan nghênh thỏa thuận giữa Israel và lực lượng Hamas nhằm sớm chấm dứt cuộc xung đột hiện nay tại Dải Gaza và đánh giá cao nỗ lực trung gian, hòa giải của các nước đã giúp đạt được thỏa thuận này."
'Ma men' lái ô tô nổ 2 lốp đi ngược chiều ở Hà Nội,2025-10-14 20:02:00,Thời sự,"Xe ô tô đã nổ 2 lốp nhưng tài xế vẫn lái đi ngược chiều trên cầu vượt Mai Dịch (Hà Nội). Làm việc với tài xế, CSGT xác định người này vi phạm nồng độ cồn mức rất cao, gấp hơn 3 lần mức 'kịch khung'."
Shark Nguyễn Hòa Bình cam kết trả tiền cho nhà đầu tư,2025-10-14 19:40:00,Pháp luật,"Làm việc với cơ quan cảnh sát điều tra, Shark Nguyễn Hòa Bình cho biết nhận thức được hành vi sai phạm của mình và cam kết khắc phục hậu quả với các nhà đầu tư tài sản số Antex."
"Bệnh viện Chợ Rẫy dùng 'lá chắn' mới kiểm soát nhiễm khuẩn, bảo vệ bệnh nhân",2025-10-14 18:52:00,Thời sự,"Bệnh viện Chợ Rẫy đã số hóa, ứng dụng trí tuệ nhân tạo trong kiểm soát nhiễm khuẩn, tăng an toàn cho người bệnh và tiết kiệm chi phí điều trị."
"Đồng Tháp Mười, tỉnh Tây Ninh 'oằn mình' chống mưa lũ",2025-10-14 18:45:00,Thời sự,"Hàng ngàn ha lúa, dưa hấu, cây ăn trái vùng đầu nguồn và hạ lưu sông Vàm Cỏ đang bị nước lũ dâng nhanh uy hiếp. Nguy cơ mất trắng vụ mùa Thu đông 2025 đang hiện hữu nếu mưa lớn tiếp diễn."
"Đi nhờ xe rồi ra tay giết người, hiếp nạn nhân, cướp tài sản",2025-10-14 18:26:00,Thời sự,"Nguyễn Như Tiến nhờ chị B. chở về nhà nhưng trên đường y đã giết người, hiếp dâm nạn nhân, cướp tài sản rồi bỏ trốn. Sau mấy ngày gây án, Tiến bị Công an khởi tố, bắt tạm giam."
"Cà Mau: Nợ thuế gần 29 tỉ đồng, một công ty du lịch bị thu hồi đất",2025-10-14 18:24:00,Thời sự,"Nợ thuế gần 29 tỉ đồng, Công ty TNHH MTV du lịch sinh thái Đông Á Bạc Liêu vừa bị Chủ tịch UBND tỉnh Cà Mau ra quyết định thu hồi hơn 63.000 m2 đất."
Đồng Nai: Bắt nghi can cướp vé số gây phẫn nộ mạng xã hội,2025-10-14 18:03:00,Thời sự,Nghi can cướp vé số ở xã Xuân Lộc (Đồng Nai) đã bị lực lượng công an bắt giữ. Đây là người đã cướp vé số trong đoạn video clip gây phẫn nộ trên mạng xã hội những ngày qua.
"Công bố tình huống khẩn cấp 27 sự cố đê sông Cầu, sông Thương, sông Cà Lồ",2025-10-14 17:16:00,Thời sự,Chủ tịch UBND tỉnh Bắc Ninh đã ban hành quyết định công bố tình huống khẩn cấp đối với 27 sự cố đê điều do ảnh hưởng của hoàn lưu bão số 11.
Phụ nữ thời đại mới rèn nội lực bằng 'phương pháp 5S',2025-10-14 17:00:00,Thời sự,"Ngày 14.10, tại Nhà văn hóa Phụ nữ TP.HCM diễn ra tọa đàm nhân kỷ niệm 95 năm ngày thành lập Hội Liên hiệp phụ nữ Việt Nam, 44 năm ngày thành lập Nhà văn hóa Phụ nữ TP.HCM và chào mừng ngày Phụ nữ Việt Nam ngày 20.10."
"Bắt giam bác sĩ, điều dưỡng trong vụ án Bệnh viện Răng hàm mặt thẩm mỹ Paris",2025-10-14 16:53:00,Thời sự,"Công an TP.HCM khởi tố 5 bị can (trong đó có bác sĩ, điều dưỡng) liên quan vụ tử vong sau phẫu thuật thẩm mỹ xảy ra tại Bệnh viện Răng hàm mặt thẩm mỹ Paris, do vi phạm quy định khám chữa bệnh."
"'Hệ sinh thái của Shark Bình có nhiều vi phạm, không dừng lại ở 2 tội danh'",2025-10-14 16:18:00,Pháp luật,"Theo lãnh đạo Phòng Cảnh sát kinh tế Công an TP.Hà Nội, quá trình điều tra xác định trong hệ sinh thái của Shark Bình có ví ngân lượng. Hệ sinh thái của Shark Bình không chỉ dừng lại ở 2 tội danh 'vì có rất nhiều vi phạm'."
"Không xuất khẩu thô đất hiếm, tự chủ thực hiện chiến lược về đất hiếm",2025-10-14 16:10:00,Thời sự,"Dự thảo sửa đổi luật Địa chất và khoáng sản dành 1 chương riêng quy định về đất hiếm, nêu rõ đất hiếm là khoáng sản chiến lược đặc biệt, yêu cầu không xuất khẩu thô đất hiếm, tự chủ thực hiện chiến lược quốc gia về đất hiếm."
Dùng nước máy để làm giả nước Lavie đóng bình bán khắp Hà Nội,2025-10-14 16:00:00,Pháp luật,"Mỗi ngày, xưởng sản xuất của Lê Văn Viết làm ra khoảng 100 bình nước Lavie giả từ nước máy, bán khắp Hà Nội với giá gần 70.000 đồng/bình."
"Lái xe 'bối rối' vì cao tốc thiếu trạm dừng nghỉ, biển báo thiếu nhất quán",2025-10-14 15:55:00,Thời sự,"Một số tuyến cao tốc đã đưa vào khai thác nhưng còn thiếu trạm dừng nghỉ, trạm cấp nhiên liệu, hoặc có trạm dừng nghỉ nhưng dịch vụ kém, nhà vệ sinh chưa đạt chuẩn..."
Bơm tinh chất 'hô biến' thịt trâu thành thịt bò Nhật Wagyu,2025-10-14 15:42:00,Thời sự,"Vì lợi nhuận, Công ty Hida đã dùng tinh chất bơm vào thịt trâu để 'biến' thành thịt bò Nhật Wagyu, bán với giá gấp nhiều lần."
Bắt giam hai nhân viên giao hàng nhanh tham ô hơn 438 triệu đồng,2025-10-14 15:23:00,Pháp luật,"Công an Cà Mau vừa khởi tố, bắt tạm giam 2 nhân viên Bưu cục 54 Hùng Vương (Năm Căn) để điều tra hành vi tham ô tài sản với số tiền hơn 438 triệu đồng."
Bộ Nội vụ đề xuất nhiều điểm mới về bảo hiểm thất nghiệp,2025-10-14 15:19:00,Thời sự,"Bộ Nội vụ đề xuất nhiều điểm mới về bảo hiểm thất nghiệp, nhằm phù hợp với yêu cầu thực tiễn và bối cảnh sắp xếp, tinh gọn tổ chức bộ máy."
Công an Hà Nội nói về tình trạng hôn nhân của Shark Bình và Phương Oanh,2025-10-14 15:07:00,Thời sự,"Phó trưởng Phòng Cảnh sát kinh tế Công an Hà Nội cho biết, Shark Bình và diễn viên Phương Oanh vẫn là vợ chồng hợp pháp, Công an Hà Nội chưa nhận được thông tin về hoạt động ly hôn của cặp đôi này."
Công an xã sẽ cấp giấy thông hành vùng biên giới Việt Nam - Trung Quốc,2025-10-14 14:59:00,Thời sự,"Công an xã sẽ cấp giấy thông hành vùng biên giới Việt Nam - Trung Quốc cho cán bộ, công chức làm việc tại các cơ quan nhà nước có trụ sở đóng tại đơn vị hành chính cấp xã."
Bộ Công an mở chiến dịch chống lừa đảo trực tuyến,2025-10-14 14:55:00,Thời sự,"Từ tháng 10 đến hết tháng 12.2025, chiến dịch 'Chống lừa đảo trực tuyến năm 2025 - chậm mà chắc' được triển khai trên toàn quốc với nhiều hoạt động truyền thông, cảnh báo và tương tác cộng đồng."
Thả động vật quý hiếm về Vườn quốc gia Kon Ka Kinh,2025-10-14 14:49:00,Thời sự,"Ngày 14.10, Vườn quốc gia Kon Ka Kinh (Gia Lai), cho biết vừa phối hợp với cơ quan chức năng thả một số động vật quý hiếm về lại rừng sau thời gian cứu hộ, chăm sóc."
"Triệt phá vụ 'sản xuất, tiêu thụ 3 triệu bình chữa cháy giả thu về hơn 1.000 tỉ'",2025-10-14 14:48:00,Pháp luật,"Công an Hà Nội xác định, 2 công ty đã sản xuất bình chữa cháy giả và tiêu thụ hơn 3 triệu sản phẩm ra thị trường, thu về hơn 1.000 tỉ đồng."
Shark Bình và đồng phạm chiếm đoạt số tiền đặc biệt lớn,2025-10-14 14:06:00,Thời sự,"Ông Nguyễn Hòa Bình, hay còn gọi là Shark Bình, Chủ tịch HĐQT Công ty cổ phần Nexttech, và 9 người bị khởi tố về tội lừa đảo chiếm đoạt tài sản và vi phạm quy định về kế toán gây hậu quả nghiêm trọng."
Shark Bình bị bắt,2025-10-14 13:46:00,Thời sự,"Công an Hà Nội vừa khởi tố, bắt tạm giam ông Nguyễn Hòa Bình (hay còn gọi là Shark Bình) với cáo buộc lừa đảo chiếm đoạt tài sản và vi phạm quy định về kế toán."
Bác sĩ Cao Hữu Thịnh 'kêu cứu' vì bị sử dụng hình ảnh để quảng cáo,2025-10-14 13:45:00,Thời sự,"Bác sĩ Cao Hữu Thịnh ở TP.HCM có đơn trình báo các cơ quan chức năng vì cho rằng hình ảnh của ông bị sử dụng để kinh doanh thực phẩm chức năng, ghép clip người lớn để bán sản phẩm kích dục."
Đề xuất lập tổ hợp công nghiệp an ninh quốc gia,2025-10-14 13:37:00,Thời sự,Chính phủ đề xuất thành lập tổ hợp công nghiệp an ninh quốc gia với hạt nhân là các cơ sở công nghiệp an ninh nòng cốt thuộc Bộ Công an.
"Lắng nghe nông dân, làm cầu nối đối thoại thực chất với Chính phủ, địa phương",2025-10-14 13:31:00,Thời sự,"Kết quả của công tác Hội Nông dân phải được lượng hóa, cân đo đong đếm được và hội đóng vai trò cầu nối thực hiện đối ngoại thực chất giữa nông dân với lãnh đạo Chính phủ, các bộ, ngành và chính quyền địa phương."
"Tổng Bí thư: 'Chậm quy hoạch ngày nào, TP.HCM mất cơ hội phát triển ngày đó'",2025-10-14 13:20:00,Thời sự,"Tổng Bí thư Tô Lâm nhấn mạnh nhiệm vụ quan trọng hàng đầu của TP.HCM là hoàn chỉnh quy hoạch, tái kiến trúc không gian nếu chậm ngày nào sẽ mất cơ hội phát triển ngày đó."
Danh sách Ban Thường vụ Thành ủy TP.HCM nhiệm kỳ 2025 - 2030,2025-10-14 13:04:00,Thời sự,"Bộ Chính trị đã chỉ định Ban Thường vụ Thành ủy TP.HCM nhiệm kỳ 2025 - 2030 gồm 29 người, trong đó có Bí thư Trần Lưu Quang và 6 phó bí thư."
Báo Thanh Niên xác minh clip mẹ bạo hành con do người cha từ Mỹ cầu cứu,2025-10-14 12:49:00,Pháp luật,"Sau khi xem đoạn clip một phụ nữ bạo hành bé trai 3 tuổi tên N.T ở Đồng Nai rồi gửi cho cha của đứa bé tên Tr. (ở Mỹ), người thân trong gia đình đã bức xúc, lo lắng cầu cứu Báo Thanh Niên vào cuộc xác minh."
"Phương án phân 6 vùng kinh tế - xã hội mới sau sáp nhập tỉnh, thành",2025-10-14 12:41:00,Thời sự,"Chính phủ đề xuất cả nước vẫn phân thành 6 vùng kinh tế - xã hội như trước song có nhiều thay đổi về phạm vi, kết cấu của 6 vùng sau khi thực hiện sáp nhập tỉnh, thành."
Chiều nay Công an Hà Nội thông tin vụ án liên quan Shark Bình,2025-10-14 12:19:00,Thời sự,"Công an Hà Nội sẽ tổ chức hội nghị vào chiều nay 14.10 để thông tin về 4 vụ án, vụ việc điển hình vừa điều tra, khám phá thời gian qua liên quan lĩnh vực kinh tế, môi trường, trong đó có vụ án liên quan đến Shark Bình."
Phú Quốc: Nhân viên vệ sinh máy bay trả lại hơn 2.300 đô Úc cho khách bỏ quên,2025-10-14 12:16:00,Thời sự,"Sau khi hành khách rời tàu bay, nhân viên vệ sinh máy bay sân bay Phú Quốc phát hiện trên ghế có một túi màu đen, trong túi có 2.370 đô la Úc (AUD) và 4 hộ chiếu của khách."
Một bệnh nhân nhảy lầu ở Bệnh viện II Lâm Đồng,2025-10-14 12:15:00,Thời sự,"Một nam bệnh nhân đang điều trị tại Bệnh viện II Lâm Đồng, bất ngờ leo qua lan can, nhảy lầu từ tầng 3  Khoa Nội tổng quát xuống đất. Hiện bệnh nhân đã được chuyển đến Bệnh viện Chợ Rẫy (TP.HCM) để tiếp tục điều trị."
Kiểm tra dấu hiệu san ủi trái phép trên núi Cô Tiên - Nha Trang,2025-10-14 11:33:00,Thời sự,"Nhiều khu vực trên núi Cô Tiên tại Nha Trang có dấu hiệu bị san ủi trái phép,  một số vị trí nằm sâu trong chân núi, khó tiếp cận bằng mắt thường. UBND P.Bắc Nha Trang tiến hành kiểm tra cụ thể."
Siêu thị ở P.Xuân Hương - Đà Lạt xin lỗi vụ khám xét bé trai 10 tuổi,2025-10-14 11:13:00,Thời sự,"Lãnh đạo siêu thị GO ở P.Xuân Hương - Đà Lạt (Lâm Đồng) thừa nhận thiếu sót và gởi thư xin lỗi vụ kiểm tra, khám xét bé trai 10 tuổi vì nghi bé lấy trộm socola."
