Title,Date,Category,Description
Petrolimex báo lãi thêm chục tỷ đồng sau kiểm toán,2025-09-03 19:09:00,Kinh doanh,"Nhà bán lẻ xăng dầu lớn nhất Việt Nam Petrolimex lãi ròng 1.635 tỷ đồng trong nửa đầu năm, tăng 56 tỷ đồng so với báo cáo tài chính tự lập cách đây một tháng."
Chuỗi hoa tươi lớn nhất Việt Nam thâu tóm doanh nghiệp Australia,2025-09-03 19:12:00,Kinh doanh,"Công ty mẹ Dalat Hasfarm - chuỗi hoa tươi lớn nhất cả nước - dành hơn 4.500 tỷ đồng mua lại Tập đoàn Lynch, doanh nghiệp cùng ngành tại Australia."
Thủ tướng giao Bộ Tài chính nghiên cứu hệ số điều chỉnh giá đất phù hợp,2025-09-03 19:19:00,Bất động sản,"Thủ tướng giao Bộ Tài chính nghiên cứu hệ số điều chỉnh giá đất sau phản ánh của người dân cho biết, nghĩa vụ tài chính khi chuyển mục đích sử dụng đất quá cao."
Bộ Chính trị yêu cầu sớm triển khai dự án điện hạt nhân Ninh Thuận 1&2,2025-09-03 19:52:00,Kinh doanh,"Bộ Chính trị yêu cầu sớm triển khai các dự án điện hạt nhân Ninh Thuận 1 và 2 với các đối tác phù hợp, đưa vào vận hành trong giai đoạn 2030-2035."
'Quân đội hoàn thành xuất sắc nhiệm vụ diễu binh',2025-09-03 19:53:00,Thời sự,"Theo Phó tổng tham mưu trưởng Nguyễn Văn Nghĩa, lãnh đạo Đảng, Nhà nước đánh giá lực lượng Quân đội tham gia đã hoàn thành xuất sắc nhiệm vụ A80, tạo sức lan tỏa sâu rộng."
Đầu tư công cần ưu tiên cho các dự án lớn 'có thể xoay chuyển tình thế',2025-09-03 20:37:00,Kinh doanh,"Thủ tướng yêu cầu các bộ ngành, địa phương đổi mới tư duy, cách làm trong đầu tư công, tập trung cho các dự án ""xoay chuyển tình thế""."
"'Đại lễ 80 năm Quốc khánh lan tỏa khát vọng độc lập, tự do, hòa bình'",2025-09-03 20:59:00,Thời sự,"Thường trực Ban Bí thư Trần Cẩm Tú nhấn mạnh thành công đại lễ A80 đã khơi dậy niềm tự hào dân tộc, lan tỏa thông điệp khát vọng độc lập, tự do, hòa bình đến bạn bè quốc tế."
Bộ trưởng Tài chính kiêm chức Chủ tịch Hội đồng quản lý Bảo hiểm xã hội,2025-09-03 21:00:00,Kinh doanh,"Bộ trưởng Tài chính Nguyễn Văn Thắng kiêm nhiệm giữ chức Chủ tịch Hội đồng quản trị Bảo hiểm xã hội, từ ngày 3/9."
"Xe khách chở quá 36 người, chủ và lái xe bị phạt 171 triệu đồng",2025-09-03 22:04:00,Thời sự,"Hải Phòng Chủ và lái xe khách tuyến Hà Nội - Hải Phòng bị xử phạt tổng cộng 171,5 triệu đồng với nhiều vi phạm, trong đó có chở quá số người quy định."
"Xây dựng đề án tiền lương cán bộ, công chức sau tinh gọn bộ máy",2025-09-03 23:23:00,Thời sự,"Chính phủ giao Bộ Nội vụ xây dựng đề án tiền lương, phụ cấp cán bộ, công chức sau tinh gọn bộ máy, báo cáo cấp có thẩm quyền để áp dụng thống nhất toàn hệ thống chính trị."
Thủ tướng yêu cầu giảm thời gian cấp giấy phép lái xe,2025-09-03 23:32:00,Thời sự,"Thủ tướng giao Bộ Công an trong năm 2025 rút ngắn thời gian cấp giấy phép lái xe từ 7 xuống còn 4,5 ngày làm việc; thủ tục đổi và cấp lại giảm từ 5 xuống 3,5 ngày."
Cát tràn xuống cao tốc Vĩnh Hảo - Phan Thiết nghi do khu mỏ trái phép,2025-09-04 00:00:00,Thời sự,"Lâm Đồng Kiểm tra khu vực cao tốc Vĩnh Hảo – Phan Thiết bị sự cố cát tràn, UBND xã Hàm Liêm phát hiện có bãi khai thác cát rộng hơn 3 ha ở phía trên."
Tây Ninh kiến nghị xây tuyến đường sắt kết nối TP HCM,2025-09-04 00:00:00,Thời sự,"Tuyến đường sắt Bàu Bàng - Mộc Bài dài 57 km nối Tây Ninh và TP HCM nhằm phát triển vận tải hàng hóa, hành khách thúc đẩy kinh tế hai địa phương."
'Cần cởi mở tiêu chí thu hút nhà đầu tư chiến lược vào TP HCM',2025-09-04 00:00:00,Thời sự,"Hơn hai năm thực hiện cơ chế đặc thù, TP HCM chưa thu hút được nhà đầu tư chiến lược do đó cần cởi mở các tiêu chí khi sửa đổi Nghị quyết 98, theo TS Trần Du Lịch."
Quốc Cường Gia Lai bị nghi ngờ khả năng hoạt động liên tục,2025-09-04 00:03:00,Kinh doanh,Nợ phải trả trong 12 tháng cao hơn tài sản ngắn hạn khiến công ty kiểm toán nghi ngờ khả năng hoạt động liên tục của Quốc Cường Gia Lai.
Hàng không bắt đầu bán 6 triệu vé Tết Bính Ngọ 2026,2025-09-04 00:10:00,Kinh doanh,"Vietnam Airlines, Vietjet đã mở bán hơn 6 triệu vé cho Tết Âm lịch 2026, song giá hiện neo cao."
Chà là tươi Thái Lan về Việt Nam giảm giá mạnh,2025-09-04 06:14:00,Kinh doanh,"Từng là đặc sản cao cấp với giá 300.000-700.000 đồng một kg, chà là tươi Thái Lan nay chỉ còn 70.00-150.000 đồng một kg - thấp nhất từ trước tới nay."
Mẹ Việt Nam anh hùng ngồi cạnh Tổng Bí thư Tô Lâm trên lễ đài 2/9,2025-09-04 07:00:00,Thời sự,"Trong tà áo dài đỏ, cụ Trần Thị Huyến, 86 tuổi, Mẹ Việt Nam anh hùng ở Hà Tĩnh, lần đầu dự lễ diễu binh Quốc khánh, ngồi cạnh Tổng Bí thư Tô Lâm trên lễ đài Ba Đình."
Giá vàng thế giới quay đầu sau khi lập đỉnh mới,2025-09-04 07:21:00,Kinh doanh,"Giá mỗi ounce vàng có lúc lên sát 3.580 USD, do nhu cầu trú ẩn và khả năng Fed giảm lãi suất hiện lên gần 100%, rồi quay đầu giảm gần 30 USD."
Cứu hai du khách Nga trên núi Cô Tiên,2025-09-04 09:08:00,Thời sự,"Khánh Hòa Hai du khách Nga lần đầu trải nghiệm núi Cô Tiên ở phường Bắc Nha Trang bị lạc trên đỉnh cao 400 m, cứu hộ mất nhiều giờ tìm kiếm, sáng 4/9."
"Xe 7 chỗ bị tông biến dạng khi chờ đèn đỏ, tài xế tử vong",2025-09-04 09:27:00,Thời sự,"Ninh Bình Đang chờ đèn đỏ ở xã Bắc Lý, xe 7 chỗ bẹp dúm khi bị một xe tải tông từ phía sau và gây tai nạn liên hoàn khiến tài xế tử vong tại chỗ, đêm 3/9."
Giá vàng miếng lên sát 134 triệu đồng,2025-09-04 09:39:00,Kinh doanh,"Mỗi lượng vàng miếng sáng nay tăng thêm nửa triệu đồng so với hôm qua, lên gần 134 triệu."
TP HCM yêu cầu đẩy nhanh tiến độ xây trung tâm tài chính quốc tế,2025-09-04 09:54:00,Kinh doanh,"UBND TP HCM giục các sở, ngành gấp rút triển khai các bước chuẩn bị trong tháng 9, nhằm hoàn tất báo cáo xây Trung tâm tài chính quốc tế."
Mô hình nhượng quyền đổi pin xe máy điện từ 210 triệu đồng,2025-09-04 10:00:00,Kinh doanh,"V-Green công bố mô hình nhượng quyền tủ đổi pin xe máy điện VinFast trên toàn quốc, mức đầu tư từ 210 triệu đồng một tủ, hôm 3/9."
Bộ Chính trị: Cơ cấu lại ngành điện để người dân được chọn đơn vị cung cấp,2025-09-04 10:04:00,Kinh doanh,"Bộ Chính trị yêu cầu triển khai hiệu quả cơ chế mua bán điện trực tiếp, đồng thời tăng quyền lựa chọn đơn vị bán lẻ điện cho khách hàng."
Đá rơi làm xê dịch đường sắt Bắc Nam,2025-09-04 10:43:00,Thời sự,"Quảng Trị Ba tảng đá từ đỉnh núi lăn xuống, đẩy đường ray qua xã Tuyên Hóa xê dịch khỏi tim đường khoảng 30 cm, nhiều chuyến tàu phải dừng lại, sáng 4/9."
Ông Trump cảnh báo có thể rút lại thỏa thuận thương mại,2025-09-04 11:39:00,Kinh doanh,"Nếu Tòa án Tối cao giữ nguyên phán quyết về thuế nhập khẩu của Tòa phúc thẩm, ông Trump cho biết các thỏa thuận có thể bị vô hiệu hóa."
Bão Kajiki gây thiệt hại 2.900 tỷ đồng,2025-09-04 12:15:00,Thời sự,"Kajiki, cơn bão thứ 5 trên Biển Đông, đã gây thiệt hại 2.900 tỷ đồng cho các tỉnh Bắc Trung Bộ và Bắc Bộ, tập trung ở Thanh Hóa, Nghệ An, Hà Tĩnh."
"Xuất khẩu cà phê tăng mạnh, đạt 6,4 tỷ USD",2025-09-04 12:38:00,Kinh doanh,"Xuất khẩu cà phê đạt 6,4 tỷ USD trong 8 tháng đầu năm, tăng 59% nhờ nhu cầu cao và nguồn cung khan hiếm."
Sạt lở cuốn nhiều nhà dân ven sông Hậu,2025-09-04 12:39:00,Thời sự,"An Giang Đoạn bờ sông Hậu khoảng 100 m ở xã Mỹ Hòa Hưng (TP Long Xuyên cũ) bất ngờ sạt lở, kéo theo hai căn nhà và một nhà kho, uy hiếp hàng chục hộ lân cận, rạng sáng 4/9."
Doanh nghiệp đầu ngành cao su lãi kỷ lục nửa năm,2025-09-04 12:40:00,Kinh doanh,"Giá cao su tăng mạnh giúp Tập đoàn Công nghiệp cao su Việt Nam lãi ròng 2.934 tỷ đồng trong nửa đầu năm, gần gấp đôi cùng kỳ năm ngoái."
"Chính phủ lập Quỹ chính sách, đối ngoại quốc phòng",2025-09-04 12:43:00,Thời sự,"Ngày 3/9, Chính phủ ban hành Nghị định thành lập Quỹ chính sách, đối ngoại quốc phòng - quỹ tài chính ngoài ngân sách, có tư cách pháp nhân, con dấu riêng và tài khoản tại ngân hàng thương mại."
Prudential Việt Nam bồi thường hơn 7.000 tỷ đồng nửa đầu năm,2025-09-04 13:00:00,Kinh doanh,"Prudential Việt Nam ghi nhận tổng chi phí bồi thường và các quyền lợi bảo hiểm đạt 7.410 tỷ đồng, tăng 8,5% so với cùng kỳ năm ngoái."
"Bộ Chính trị: Sẽ áp chỉ tiêu tiết kiệm năng lượng cho từng ngành, địa phương",2025-09-04 14:04:00,Kinh doanh,"Bộ Chính trị yêu cầu quy định chỉ tiêu tiết kiệm năng lượng bắt buộc cho từng ngành, địa phương, và áp dụng chuẩn năng lượng với thiết bị, máy móc."
Ông Nguyễn Long Hải giữ chức Phó bí thư Đảng ủy các cơ quan Đảng Trung ương,2025-09-04 14:08:00,Thời sự,"Ông Nguyễn Long Hải, Ủy viên dự khuyết Trung ương Đảng, Phó bí thư Thường trực Tỉnh ủy Quảng Trị, được điều động, chỉ định giữ chức Phó bí thư Đảng ủy các cơ quan Đảng Trung ương nhiệm kỳ 2020-2025."
Ấn Độ giảm thuế tiêu dùng hàng trăm mặt hàng để kích cầu,2025-09-04 14:11:00,Kinh doanh,"Củng cố nền kinh tế trước rào cản xuất khẩu vào Mỹ, Ấn Độ giảm thuế tiêu dùng để kích cầu tiêu thụ nội địa."
Cáp ngầm 77 km xuyên biển kéo điện từ Cần Thơ ra Côn Đảo,2025-09-04 14:18:00,Thời sự,"Sau 6 tháng thi công, cáp ngầm xuyên biển hơn 4.900 tỷ đồng hoạt động, giúp Côn Đảo có điện ổn định, không phụ thuộc nguồn diesel, phát triển kinh tế, du lịch."
Lotte Mart lãi hơn 3 tỷ đồng mỗi ngày,2025-09-04 14:19:00,Kinh doanh,"Thị trường Việt Nam đóng góp hơn 587 tỷ đồng lợi nhuận EBITDA cho mảng siêu thị của Lotte, trung bình đạt hơn 3 tỷ đồng mỗi ngày trong nửa đầu năm."
"Giá xăng, dầu cùng tăng",2025-09-04 14:32:00,Kinh doanh,"Giá xăng, dầu cùng tăng từ 15h hôm nay, sau điều chỉnh của liên Bộ Công Thương - Tài chính."
Ba yếu tố nền tảng trong đầu tư chứng khoán,2025-09-04 15:00:00,Kinh doanh,"Nắm bắt xu hướng thị trường, lựa chọn doanh nghiệp tăng trưởng và theo sát hoạt động của nhà đầu tư tổ chức là ba yếu tố nền tảng khi đầu tư, theo Investor's Business Daily."
Hà Nội xóa bãi trông xe dưới gầm cầu cạn trước 30/10,2025-09-04 15:27:00,Thời sự,"Sở Xây dựng TP Hà Nội yêu cầu rà soát, di dời toàn bộ bãi trông giữ xe ra khỏi gầm cầu cạn trước 30/10, sau vụ cháy gầm cầu Vĩnh Tuy khiến 500 xe máy bị thiêu rụi."
Cổ phiếu thép bứt phá,2025-09-04 15:40:00,Kinh doanh,"Trong phiên chứng khoán tăng trở lại 15 điểm, thép là nhóm mã nổi bật khi cổ phiếu Hoa Sen và Nam Kim cùng tím trần, Hòa Phát tăng 6%."
Nhà máy Nhiên liệu sinh học Dung Quất dự kiến hoạt động lại từ tháng 11,2025-09-04 15:53:00,Kinh doanh,"Quảng Ngãi Sau 10 năm dừng, nhà máy Nhiên liệu Sinh học Dung Quất dự kiến tái khởi động vào tháng 11, nhằm đáp ứng nguồn cung xăng E10."
Tiêu hủy gần 650.000 con heo vì dịch tả châu Phi,2025-09-04 16:13:00,Kinh doanh,"Cả nước ghi nhận hơn 1.100 ổ dịch tả heo châu Phi trong tháng 8, nâng tổng cộng lên 1.780 và buộc tiêu hủy gần 650.000 con."
Bộ Tài chính bỏ đề xuất áp thuế 20% với lãi bán chứng khoán,2025-09-04 16:14:00,Kinh doanh,Bộ Tài chính bỏ đề xuất đánh thuế 20% với thu nhập chịu thuế theo năm khi chuyển nhượng chứng khoán.
Đường Hồ Chí Minh khó thông tuyến trong năm nay,2025-09-04 16:37:00,Thời sự,"Vướng mắc về mặt bằng và nguồn vật liệu khiến hai dự án thành phần đường Hồ Chí Minh bị chậm tiến độ, kế hoạch thông toàn tuyến trong năm 2025 khó hoàn thành."
Hiện trạng chân cầu Vĩnh Tuy sau vụ cháy bãi xe,2025-09-04 17:02:00,Thời sự,"Hà Nội Sau vụ cháy bãi xe dưới gầm cầu Vĩnh Tuy làm bong bêtông, lộ cốt thép, Sở Xây dựng lắp trụ sắt tại nhánh xuống để giám sát biến dạng kết cấu, phòng ngừa rủi ro."
'Du lịch' dọc ba miền Tổ quốc qua bài dự thi Vietnam Vibes,2025-09-04 17:47:00,Thời sự,"Hàng trăm ảnh, video dự thi Vietnam Vibes by Vietravel phản ánh cảnh sắc và đời sống từ Bắc đến Nam, khắc họa bức tranh về 80 năm lịch sử và lòng yêu nước bền bỉ của người Việt."
Đề xuất cấm xe tải đi làn sát dải phân cách trên đại lộ Thăng Long,2025-09-04 18:02:00,Thời sự,Cục Cảnh sát giao thông đề nghị Sở Xây dựng TP Hà Nội cấm xe tải đi làn sát dải phân cách trên đại lộ Thăng Long từ km2 tới km28.
Đại gia dầu khí Mỹ muốn sa thải 20-25% nhân sự,2025-09-04 18:05:00,Kinh doanh,"ConocoPhillips công bố kế hoạch cắt giảm khoảng 3.000 nhân viên, trong bối cảnh chi phí sản xuất tăng và giá dầu giảm từ đầu năm."
AIA Việt Nam chi trả hơn 1.200 tỷ đồng cho khách hàng,2025-09-04 19:00:00,Kinh doanh,"Công ty TNHH Bảo hiểm Nhân thọ AIA (Việt Nam) đã chi trả hơn 1.230 tỷ đồng quyền lợi bảo hiểm cho hơn 120.000 trường hợp, trong 7 tháng đầu năm."
"14 nhóm học sinh, sinh viên được miễn học phí",2025-09-04 19:26:00,Thời sự,"Trẻ mầm non, học sinh phổ thông, học viên giáo dục thường xuyên cấp trung học cơ sở, trung học phổ thông trong trường công lập sẽ được miễn học phí."
"'Ngành điện cần đi trước, tạo nền tảng cho phát triển kinh tế'",2025-09-04 19:41:00,Kinh doanh,"Thứ trưởng Công Thương cho rằng ngành năng lượng, đặc biệt là điện, cần đi trước một bước, tạo nền tảng cho phát triển kinh tế - xã hội."
Bỏ đề xuất áp thuế thu nhập 20% với lãi bán bất động sản,2025-09-04 19:50:00,Bất động sản,"Bộ Tài chính bỏ đề xuất đánh thuế thu nhập cá nhân 20% với thu nhập chuyển nhượng bất động sản, theo thời gian nắm giữ."
"Thủ tướng trao quyết định bổ nhiệm lãnh đạo 8 bộ, cơ quan",2025-09-04 20:55:00,Thời sự,"Chiều 4/9, Thủ tướng Phạm Minh Chính chủ trì hội nghị công bố, trao quyết định tiếp nhận, điều động, bổ nhiệm lãnh đạo 8 bộ, cơ quan."
TP HCM yêu cầu di dời 450 hộ dân chung cư xuống cấp nghiêm trọng,2025-09-05 00:00:00,Thời sự,"Chính quyền thành phố yêu cầu phường Chánh Hưng (quận 8 cũ) lập kế hoạch di dời khoảng 450 hộ dân tại chung cư Phạm Thế Hiển, sau khi công trình được kiểm định hư hỏng nặng."
Những loại lừa đảo phổ biến trên thị trường tiền số,2025-09-05 00:01:00,Kinh doanh,"Lợi dụng tình cảm, gửi e-mail hoặc tạo trang web giả mạo, dụ dỗ đầu tư dự án ""ma"" là những dạng lừa đảo phổ biến về tiền số."
