id,Title,Date,Category,Description,Url
53e2046c330a2704ea444ce66e5816c8,"Đ&agrave; Nẵng: &Ocirc; t&ocirc; lao l&ecirc;n vỉa h&egrave;, t&ocirc;ng v&agrave;o nhiều xe m&aacute;y v&agrave; người đi đường",2025-10-16T10:47:00,Thời sự,"<a href=""https://thanhnien.vn/da-nang-o-to-lao-len-via-he-tong-vao-nhieu-xe-may-va-nguoi-di-duong-185251016092337666.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/16/1000014252-1760580689458449805255-522-0-1482-1536-crop-1760581132345424078200.jpg""></a> &Ocirc; t&ocirc; 5 chỗ bất ngờ lao l&ecirc;n vỉa h&egrave; khu vực chợ Tam Gi&aacute;c (TP.Đ&agrave; Nẵng), t&ocirc;ng v&agrave;o nhiều xe m&aacute;y v&agrave; người đi đường... chỉ dừng lại khi h&uacute;c g&atilde;y một cột điện. Vụ tai nạn khiến đầu &ocirc; t&ocirc; dập n&aacute;t.",https://thanhnien.vn/da-nang-o-to-lao-len-via-he-tong-vao-nhieu-xe-may-va-nguoi-di-duong-185251016092337666.htm
c51d063ed0898a111cd17b1a5d72efb3,Nước đầu nguồn Bạch M&atilde; cuồn cuộn đổ về nhiều khu vực ở Huế,2025-10-16T10:44:00,Thời sự,"<a href=""https://thanhnien.vn/nuoc-dau-nguon-bach-ma-cuon-cuon-do-ve-nhieu-khu-vuc-o-hue-185251016090206616.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/16/z71213565038843290e82ac165a0d2b8a2b88ff1982776-17605793693031697550403-0-0-1270-2032-crop-176057966095624592128.jpg""></a> Mưa lớn từ tối 15.10 k&eacute;o d&agrave;i cho đến s&aacute;ng nay (16.10) đ&atilde; khiến mực nước đầu nguồn của d&atilde;y Bạch M&atilde; rất lớn, đổ về theo d&ograve;ng chảy của c&aacute;c con suối cuồn cuộn, g&acirc;y ngập &uacute;ng một số khu vực TP.Huế.",https://thanhnien.vn/nuoc-dau-nguon-bach-ma-cuon-cuon-do-ve-nhieu-khu-vuc-o-hue-185251016090206616.htm
48c89a21226dc270b032b157f83d86fb,"CSGT Quảng Trị ph&aacute;t hiện c&aacute;c vụ vận chuyển h&agrave;ng cấm, thu giữ 1 tạ ph&aacute;o, 6.000 vi&ecirc;n ma t&uacute;y",2025-10-16T10:19:00,Thời sự,"<a href=""https://thanhnien.vn/csgt-quang-tri-phat-hien-cac-vu-van-chuyen-hang-cam-thu-giu-1-ta-phao-6000-vien-ma-tuy-185251016082036621.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/16/untitled-1760577174934503060594-36-0-365-527-crop-17605775616601810242535.png""></a> C&ocirc;ng an tỉnh Quảng Trị vừa ph&aacute;t hiện v&agrave; bắt giữ hai vụ vận chuyển h&agrave;ng cấm tại c&aacute;c x&atilde; miền n&uacute;i, tang vật thu gồm hơn 1 tạ ph&aacute;o nổ v&agrave; 6.000 vi&ecirc;n ma t&uacute;y tổng hợp.",https://thanhnien.vn/csgt-quang-tri-phat-hien-cac-vu-van-chuyen-hang-cam-thu-giu-1-ta-phao-6000-vien-ma-tuy-185251016082036621.htm
6f188e719db12997caa703a57f43ee6e,"L&ecirc;n mạng rao b&aacute;n thận, bị lừa sang Campuchia",2025-10-16T10:10:00,Thời sự,"<a href=""https://thanhnien.vn/len-mang-rao-ban-than-bi-lua-sang-campuchia-185251016084506699.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/16/5577374068190606675241893159017274964474414n-1760578796227185432056-0-45-1133-1858-crop-1760579039843506066083.jpg""></a> V&igrave; cần tiền, nam thanh ni&ecirc;n ở Gia Lai l&ecirc;n mạng rao b&aacute;n thận, sau đ&oacute; bị nh&oacute;m lừa đảo đưa sang Campuchia &eacute;p l&agrave;m việc.",https://thanhnien.vn/len-mang-rao-ban-than-bi-lua-sang-campuchia-185251016084506699.htm
ad426f74e2353909fdc00b9fb7695d20,Viện KSND tối cao chỉ ra thiếu s&oacute;t trong vụ phạt t&ugrave; chồng v&igrave; quan hệ khi vợ dưới 16 tuổi,2025-10-16T08:06:00,Thời sự,"<a href=""https://thanhnien.vn/vien-ksnd-toi-cao-chi-ra-thieu-sot-trong-vu-phat-tu-chong-vi-quan-he-khi-vo-duoi-16-185251016071335862.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/16/anh-man-hinh-2025-10-16-luc-071245-17605735722661474507221-0-0-1031-1650-crop-17605736058751688253107.png""></a> Viện KSND tối cao nhấn mạnh t&ograve;a tuy&ecirc;n &aacute;n t&ugrave; người chồng &#039;l&agrave;m chuyện ấy&#039; khi vợ dưới 16 tuổi l&agrave; kh&ocirc;ng ph&ugrave; hợp với ch&iacute;nh s&aacute;ch nh&acirc;n đạo, nhưng Viện kiểm s&aacute;t kh&ocirc;ng ph&aacute;t hiện l&agrave; thiếu s&oacute;t.",https://thanhnien.vn/vien-ksnd-toi-cao-chi-ra-thieu-sot-trong-vu-phat-tu-chong-vi-quan-he-khi-vo-duoi-16-185251016071335862.htm
34530f8d345737c9db824c9d8d93ec0b,"T&ocirc;n vinh nữ đo&agrave;n vi&ecirc;n c&ocirc;ng đo&agrave;n năng động, s&aacute;ng tạo",2025-10-16T07:10:00,Thời sự,"<a href=""https://thanhnien.vn/ton-vinh-nu-doan-vien-cong-doan-nang-dong-sang-tao-185251015211615798.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/15/nu-cong-doan-vien-1760536838263315228630-0-0-1280-2048-crop-1760537037748995365860.jpg""></a> &quot;C&aacute;c chị, mỗi người một ho&agrave;n cảnh, một c&ocirc;ng việc, nhưng đều tỏa s&aacute;ng bởi &yacute; ch&iacute; vươn l&ecirc;n, tinh thần lao động s&aacute;ng tạo v&agrave; một tr&aacute;i tim nh&acirc;n &aacute;i. C&aacute;c chị l&agrave; minh chứng sống động cho ch&acirc;n dung người phụ nữ Việt Nam, bản lĩnh, tr&iacute; tuệ, nh&acirc;n &aacute;i v&agrave; kh&aacute;t vọng trong kỷ nguy&ecirc;n mới&quot;.",https://thanhnien.vn/ton-vinh-nu-doan-vien-cong-doan-nang-dong-sang-tao-185251015211615798.htm
eb1d106301dbad5be1a6ffd9ff66107e,"X&acirc;y dựng thủ đ&ocirc; đ&aacute;ng sống, nh&acirc;n d&acirc;n hạnh ph&uacute;c",2025-10-16T06:08:00,Thời sự,"<a href=""https://thanhnien.vn/xay-dung-thu-do-dang-song-nhan-dan-hanh-phuc-185251015221853564.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/15/cac-dai-bieu-thuc-hien-nghi-le-chao-co-tai-phien-tru-bi-chieu-15-17605414361291825471290-51-0-1263-1939-crop-1760541443524656234864.jpg""></a> B&iacute; thư Th&agrave;nh ủy H&agrave; Nội B&ugrave;i Thị Minh Ho&agrave;i cho biết thực hiện tinh thần chỉ đạo của Tổng B&iacute; thư T&ocirc; L&acirc;m, H&agrave; Nội x&aacute;c định mục ti&ecirc;u đến năm 2030 trở th&agrave;nh thủ đ&ocirc; &quot;Văn hiến - Văn minh - Hiện đại&quot;; l&agrave; th&agrave;nh phố thanh b&igrave;nh, người d&acirc;n hạnh ph&uacute;c.",https://thanhnien.vn/xay-dung-thu-do-dang-song-nhan-dan-hanh-phuc-185251015221853564.htm
daecfd8d9e2182e97b837e167735bd9a,Khi văn h&oacute;a bị b&ecirc; t&ocirc;ng h&oacute;a,2025-10-16T06:01:00,Blog phóng viên,"<a href=""https://thanhnien.vn/khi-van-hoa-bi-be-tong-hoa-1852510151621501.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/15/nharong-17605691253151817831324-22-0-522-800-crop-1760569133028530242900.jpg""></a> Mới đ&acirc;y, c&ocirc;ng tr&igrave;nh nh&agrave; r&ocirc;ng được x&acirc;y dựng bằng b&ecirc; t&ocirc;ng cốt th&eacute;p tại l&agrave;ng Ia Gri, x&atilde; Biển Hồ (Gia Lai) đ&atilde; được th&aacute;o dỡ theo chỉ đạo của Chủ tịch UBND tỉnh n&agrave;y.",https://thanhnien.vn/khi-van-hoa-bi-be-tong-hoa-1852510151621501.htm
75b8783d5d8d6c62d80a20c3419146d7,"Biết nguy&ecirc;n nh&acirc;n, t&igrave;m giải ph&aacute;p",2025-10-16T05:59:00,Thời sự,"<a href=""https://thanhnien.vn/biet-nguyen-nhan-tim-giai-phap-185251015162352114.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/15/lang-kinh-17605200979941309235346-13-0-653-1024-crop-17605322331141452843006.jpg""></a> Nếu đ&atilde; x&aacute;c định được c&aacute;c nguy&ecirc;n nh&acirc;n g&acirc;y ngập lụt đ&ocirc; thị, bạn đọc mong muốn ch&iacute;nh quyền c&aacute;c cấp nhanh ch&oacute;ng đề xuất, triển khai c&aacute;c phương &aacute;n giải quyết.",https://thanhnien.vn/biet-nguyen-nhan-tim-giai-phap-185251015162352114.htm
d84e1c91b59c23d49cbe6a97be443fd3,"H&agrave;ng giả, h&agrave;ng kh&ocirc;ng r&otilde; nguồn gốc bị ph&aacute;t hiện li&ecirc;n tục ở Đ&agrave; Nẵng",2025-10-16T05:12:00,Thời sự,"<a href=""https://thanhnien.vn/hang-gia-hang-khong-ro-nguon-goc-bi-phat-hien-lien-tuc-o-da-nang-18525101517375953.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/15/fe2cc85eaa4827167e59-176052416173386854439-109-0-1309-1920-crop-17605246655702072339022.jpg""></a> Lực lượng Quản l&yacute; thị trường TP.Đ&agrave; Nẵng li&ecirc;n tiếp ph&aacute;t hiện, xử l&yacute; nhiều vụ kinh doanh h&agrave;ng giả, h&agrave;ng kh&ocirc;ng r&otilde; nguồn gốc, tịch thu v&agrave; ti&ecirc;u hủy nhiều sản phẩm vi phạm.",https://thanhnien.vn/hang-gia-hang-khong-ro-nguon-goc-bi-phat-hien-lien-tuc-o-da-nang-18525101517375953.htm
37ce3938b17e2829fbf6b6d714e7cb9c,"L&acirc;m Đồng: Dự &aacute;n khu d&acirc;n cư chậm tiến độ 12 năm, sai phạm chồng sai phạm",2025-10-16T05:00:00,Thời sự,"<a href=""https://thanhnien.vn/lam-dong-du-an-khu-dan-cu-cham-tien-do-12-nam-sai-pham-chong-sai-pham-18525101514275229.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/15/2025-10-15-132946-17605113101611975289747-32-0-540-813-crop-17605113184961613131502.png""></a> Ng&agrave;y 15.10, Thanh tra tỉnh L&acirc;m Đồng c&oacute; kết luận dự &aacute;n Hạ tầng kỹ thuật khu d&acirc;n cư A3 (x&atilde; Phan R&iacute; Cửa) chậm tiến độ tới 12 năm, sai phạm h&agrave;ng tỉ đồng do bu&ocirc;ng lỏng quản l&yacute;, thiếu tr&aacute;ch nhiệm, g&acirc;y l&atilde;ng ph&iacute;.",https://thanhnien.vn/lam-dong-du-an-khu-dan-cu-cham-tien-do-12-nam-sai-pham-chong-sai-pham-18525101514275229.htm
d937d117fef92587b86b29563da85952,"Quảng Ng&atilde;i: Xe chở c&aacute;t &#039;tung ho&agrave;nh&#039; ở tỉnh lộ 677, người d&acirc;n lo sợ",2025-10-16T04:38:00,Thời sự,"<a href=""https://thanhnien.vn/quang-ngai-xe-cho-cat-tung-hoanh-o-tinh-lo-677-nguoi-dan-lo-so-185251010144810034.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/10/z710167695936895758753f683752eea05d3e921688b03-17600810996792128549588-0-0-720-1152-crop-17600820382881531935454.jpg""></a> Xe tải, xe đầu k&eacute;o &#039;tung ho&agrave;nh&#039; tr&ecirc;n tỉnh lộ 677 (Quảng Ng&atilde;i) khiến người d&acirc;n sống dọc hai b&ecirc;n tuyến đường lo lắng tai nạn giao th&ocirc;ng c&oacute; thể xảy ra bất cứ l&uacute;c n&agrave;o.",https://thanhnien.vn/quang-ngai-xe-cho-cat-tung-hoanh-o-tinh-lo-677-nguoi-dan-lo-so-185251010144810034.htm
4f238cda400164d71dc79734269254e9,Ph&aacute; &aacute;n thần tốc: Cuộc truy bắt hung thủ 2 vụ thảm s&aacute;t,2025-10-16T04:31:00,Thời sự,"<a href=""https://thanhnien.vn/pha-an-than-toc-cuoc-truy-bat-hung-thu-2-vu-tham-sat-185251009090731868.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/9/anh-luc-luong-truy-tim-1759983652596839491870-0-155-1441-2461-crop-1759983735348440339077.jpg""></a> Với tinh thần ki&ecirc;n quyết tấn c&ocirc;ng tội phạm, thời gian qua, lực lượng C&ocirc;ng an nh&acirc;n d&acirc;n Bộ C&ocirc;ng an đ&atilde; li&ecirc;n tiếp lập nhiều chiến c&ocirc;ng xuất sắc. Trong đ&oacute;, c&oacute; c&aacute;c vụ &aacute;n được kh&aacute;m ph&aacute; chỉ trong v&agrave;i giờ đến những chuy&ecirc;n &aacute;n phức tạp, ph&aacute; &aacute;n thần tốc v&agrave; thầm lặng, mang lại sự b&igrave;nh y&ecirc;n cho x&atilde; hội.",https://thanhnien.vn/pha-an-than-toc-cuoc-truy-bat-hung-thu-2-vu-tham-sat-185251009090731868.htm
72e8afb8e19b64b2b85b71a0f84931a2,"Ca th&ocirc;ng tim b&agrave;o thai thứ 11, mở đường cho kỹ thuật đầu ti&ecirc;n tại Việt Nam",2025-10-15T22:46:00,Thời sự,"<a href=""https://thanhnien.vn/ca-thong-tim-bao-thai-thu-11-mo-duong-cho-ky-thuat-dau-tien-tai-viet-nam-185251015213308397.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/15/z712002912995526fd7d029969da46d86e1ad257b5124a-17605389192071473191401-107-0-1707-2560-crop-1760539019209702508140.jpg""></a> Ca th&ocirc;ng tim b&agrave;o thai thứ 11 vừa được thực hiện th&agrave;nh c&ocirc;ng tại Bệnh viện Từ Dũ, mở đường đưa kỹ thuật n&agrave;y v&agrave;o danh mục ch&iacute;nh thức đầu ti&ecirc;n của Việt Nam.",https://thanhnien.vn/ca-thong-tim-bao-thai-thu-11-mo-duong-cho-ky-thuat-dau-tien-tai-viet-nam-185251015213308397.htm
227aa10258696a4402b87c76f1f55357,Đề xuất cấm c&aacute;c phần mềm AI &#039;thao t&uacute;ng nhận thức con người&#039;,2025-10-15T21:21:00,Thời sự,"<a href=""https://thanhnien.vn/de-xuat-cam-cac-phan-mem-ai-thao-tung-nhan-thuc-con-nguoi-185251015190558966.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/15/ef6be5d70172ae2cf763-17126805175561211933127-17605297409501060961006-21-0-421-640-crop-17605298465871240983659.jpg""></a>  Dự thảo đề xuất cấm ph&aacute;t triển, cung cấp, đưa ra thị trường c&aacute;c phần mềm AI &#039;thao t&uacute;ng nhận thức, h&agrave;nh vi của con người một c&aacute;ch c&oacute; chủ đ&iacute;ch&#039;.",https://thanhnien.vn/de-xuat-cam-cac-phan-mem-ai-thao-tung-nhan-thuc-con-nguoi-185251015190558966.htm
ee036c51d9230b97a38a9ec5d61a1f11,"Kh&aacute;m x&eacute;t nh&agrave; Ng&acirc;n 98, thu giữ 80 sổ đỏ, hơn 8.000 USD",2025-10-15T20:32:00,Thời sự,"<a href=""https://thanhnien.vn/kham-xet-nha-ngan-98-thu-giu-80-so-do-hon-8000-usd-185251015202441315.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/15/1299664159805346169-1760534540672745327265-258-0-1858-2560-crop-17605345789972076059496.jpg""></a> Kh&aacute;m x&eacute;t nh&agrave; của Ng&acirc;n 98, cơ quan điều tra thu giữ k&eacute;t sắt nhưng Ng&acirc;n 98 v&agrave; người nh&agrave; kh&ocirc;ng hợp t&aacute;c, kh&ocirc;ng cung cấp mật khẩu để mở. Khi đưa k&eacute;t sắt về trụ sở, c&ocirc;ng an mở kh&oacute;a b&ecirc;n trong c&oacute; 80 sổ đỏ, hơn 8.000 USD, 4 sổ tiết kiệm ng&acirc;n h&agrave;ng...",https://thanhnien.vn/kham-xet-nha-ngan-98-thu-giu-80-so-do-hon-8000-usd-185251015202441315.htm
1666c2b712eb7223724a013a58eb9244,Đề xuất biến động t&agrave;i sản 1 tỉ đồng/năm phải k&ecirc; khai,2025-10-15T20:02:00,Thời sự,"<a href=""https://thanhnien.vn/de-xuat-bien-dong-tai-san-1-ti-dong-nam-phai-ke-khai-185251015191357241.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/15/202510151528496926z7119215321681e83e638c676492cc8936792feb6dcda8-17605297429831100105513-31-561-971-2065-crop-17605303103892074931855.jpg""></a> Luật Ph&ograve;ng, chống tham nhũng sửa đổi đề xuất n&acirc;ng mức biến động t&agrave;i sản l&ecirc;n 1 tỉ đồng/năm c&aacute;n bộ mới phải k&ecirc; khai t&agrave;i sản.",https://thanhnien.vn/de-xuat-bien-dong-tai-san-1-ti-dong-nam-phai-ke-khai-185251015191357241.htm
90e616894b7f5970edbbc6df4a7fc673,Cựu ph&oacute; chủ tịch tỉnh Ph&uacute; Thọ đ&aacute;nh bạc hơn 7 triệu USD,2025-10-15T18:02:00,Thời sự,"<a href=""https://thanhnien.vn/cuu-pho-chu-tich-tinh-phu-tho-danh-bac-hon-7-trieu-usd-185251015172436797.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/15/img8560-1748948110922737158725-17516286922111452573782-14-0-414-640-crop-17605238220671268707075.jpeg""></a> &Ocirc;ng Hồ Đại Dũng, cựu Ph&oacute; chủ tịch UBND tỉnh Ph&uacute; Thọ (cũ), bị x&eacute;t xử với c&aacute;o buộc đ&atilde; chi hơn 7 triệu USD để đ&aacute;nh bạc tại kh&aacute;ch sạn Pullman.",https://thanhnien.vn/cuu-pho-chu-tich-tinh-phu-tho-danh-bac-hon-7-trieu-usd-185251015172436797.htm
96711b0a7f9392f2049eb2e0dbd83c9e,Qu&acirc;n khu 5: Giữ y&ecirc;n bờ c&otilde;i từ những điều b&igrave;nh dị nhất,2025-10-15T17:55:00,Thời sự,"<a href=""https://thanhnien.vn/quan-khu-5-giu-yen-bo-coi-tu-nhung-dieu-binh-di-nhat-185251015171515928.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/15/quan-khu-5-4-1760523253001220643366-50-0-800-1200-crop-1760523260821329000918.jpg""></a> 80 năm qua, từ dấu ấn tr&ecirc;n chiến trường đến những việc l&agrave;m b&igrave;nh dị giữa đời thường, lực lượng vũ trang Qu&acirc;n khu 5 lu&ocirc;n l&agrave; điểm tựa vững chắc của nh&acirc;n d&acirc;n, g&oacute;p phần giữ y&ecirc;n bờ c&otilde;i từ sớm, từ xa.",https://thanhnien.vn/quan-khu-5-giu-yen-bo-coi-tu-nhung-dieu-binh-di-nhat-185251015171515928.htm
775ecf8809b1b0977da55e96d7c30ec2,Giải cứu người đ&agrave;n &ocirc;ng rơi xuống giếng hoang sau một đ&ecirc;m mất t&iacute;ch,2025-10-15T17:39:00,Thời sự,"<a href=""https://thanhnien.vn/giai-cuu-nguoi-dan-ong-roi-xuong-gieng-hoang-sau-mot-dem-mat-tich-18525101516493567.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/15/anh-man-hinh-2025-10-15-luc-164047-17605213053231534704622-191-0-1307-1785-crop-17605216505641439495942.png""></a> Một người đ&agrave;n &ocirc;ng ở Gia Lai mất t&iacute;ch suốt đ&ecirc;m, sau đ&oacute; được ph&aacute;t hiện rơi xuống giếng hoang s&acirc;u hơn 10 m giữa rừng keo. Lực lượng chức năng v&agrave; người d&acirc;n đ&atilde; nỗ lực xuy&ecirc;n đ&ecirc;m t&igrave;m kiếm, giải cứu th&agrave;nh c&ocirc;ng.",https://thanhnien.vn/giai-cuu-nguoi-dan-ong-roi-xuong-gieng-hoang-sau-mot-dem-mat-tich-18525101516493567.htm
ccb633d6e0e92a04e91f8abb77f44cde,"Người phụ nữ tố bị chồng cũ h&agrave;nh hung d&atilde; man, phải nhập viện điều trị",2025-10-15T17:21:00,Thời sự,"<a href=""https://thanhnien.vn/nguoi-phu-nu-to-bi-chong-cu-hanh-hung-da-man-phai-nhap-vien-dieu-tri-185251015163636123.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/15/screen-shot-2025-10-15-at-4-26-13-pm-1760520915709460344023-0-0-1250-2000-crop-17605209289541359389452.png""></a> Một phụ nữ ở Gia Lai gửi đơn đến cơ quan chức năng, tố c&aacute;o bị chồng cũ h&agrave;nh hung d&atilde; man, g&acirc;y thương t&iacute;ch phải nhập viện. Vụ việc đang được c&ocirc;ng an x&aacute;c minh, xử l&yacute;.",https://thanhnien.vn/nguoi-phu-nu-to-bi-chong-cu-hanh-hung-da-man-phai-nhap-vien-dieu-tri-185251015163636123.htm
55fd456d475158d2a258fe5e0c7d08b8,Đề xuất quy chuẩn thu nhận giọng n&oacute;i v&agrave; mống mắt của người d&acirc;n,2025-10-15T17:01:00,Thời sự,"<a href=""https://thanhnien.vn/de-xuat-quy-chuan-thu-nhan-giong-noi-va-mong-mat-cua-nguoi-dan-185251015164323962.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/15/c246ba27be0e1f50461f-17153403455301132901137-17605213069801494290401-0-0-377-603-crop-17605213747982037984723.jpg""></a>  Theo Bộ C&ocirc;ng an, sinh trắc học giọng n&oacute;i v&agrave; mống mắt l&agrave; c&aacute;c th&ocirc;ng tin c&aacute; nh&acirc;n nhạy cảm, phải được quản l&yacute; chặt chẽ theo quy định.",https://thanhnien.vn/de-xuat-quy-chuan-thu-nhan-giong-noi-va-mong-mat-cua-nguoi-dan-185251015164323962.htm
2ef2c81fca6c6589438483f9b75afc58,Ứng ph&oacute; lũ lịch sử c&ograve;n bị động,2025-10-15T16:58:00,Thời sự,"<a href=""https://thanhnien.vn/bo-nn-mt-thua-nhan-chua-du-bao-som-duoc-mua-lu-cuc-doan-185251015161503654.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/15/20-17598037457961408011384-0-3-1152-1846-crop-17605206796921218091416.jpg""></a> B&aacute;o c&aacute;o với Thủ tướng, Bộ NN-MT đ&aacute;nh gi&aacute; cơn b&atilde;o Matmo g&acirc;y ra đợt thi&ecirc;n tai đặc biệt khốc liệt, c&ocirc;ng t&aacute;c dự b&aacute;o mưa lớn vượt kỷ lục lịch sử c&ograve;n hạn chế, phương &aacute;n ứng ph&oacute; lũ lịch sử c&ograve;n bị động.",https://thanhnien.vn/bo-nn-mt-thua-nhan-chua-du-bao-som-duoc-mua-lu-cuc-doan-185251015161503654.htm
ae8d7dab53381404f3eace2dfc0730b1,Truy n&atilde; đối tượng đ&acirc;m người trọng thương ở TP.HCM,2025-10-15T16:50:00,Thời sự,"<a href=""https://thanhnien.vn/truy-na-doi-tuong-dam-nguoi-trong-thuong-o-tphcm-185251015162417059.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/15/base64-176051996150575113805-199-0-655-730-crop-17605200521851569986611.jpeg""></a> C&ocirc;ng an TP.HCM ph&aacute;t lệnh truy n&atilde; Nguyễn Văn Lớp về tội cố &yacute; g&acirc;y thương t&iacute;ch sau khi thực hiện h&agrave;nh vi đ&acirc;m người trọng thương tại quận 7 cũ.",https://thanhnien.vn/truy-na-doi-tuong-dam-nguoi-trong-thuong-o-tphcm-185251015162417059.htm
